Restaurant_ ID,Country_Code,Longitude,Latitude,Average_Cost_for_two,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Aggregate_rating,Rating_color,Rating_text,Votes,Restaurant_name,City,Address,Locality,Locality_verbose,Cuisines,Currency
3300061,1,79.05853249,21.13784829,750,0,1,0,0,3,4,Green,Very Good,284,Mocha,Nagpur,202 Cement Road Shankar Nagar Dharampeth Nagpur,Dharampeth,Dharampeth Nagpur,Cafe Continental,Indian RupeesRs
3300107,1,79.08184659,21.15848119,1200,0,1,0,0,3,4.4,Green,Very Good,257,The Zuree Urban Kitchen,Nagpur,8A Ad Complex Mount Road Mohan Nagar Nagpur,Mohan Nagar,Mohan Nagar Nagpur,North Indian Italian Continental,Indian RupeesRs
3300058,1,79.03866302,21.1232834,600,0,0,0,0,2,4.5,Dark Green,Excellent,520,The Breakfast Story,Nagpur,Opposite Transmitting Station Hingna Road Jaitala Pratap Nagar Nagpur,Pratap Nagar,Pratap Nagar Nagpur,Cafe,Indian RupeesRs
3300057,1,79.07851763,21.13672376,1000,0,0,0,0,3,4,Green,Very Good,306,Ten Downing Street Restaurant  Bar,Nagpur,5Th Floor Milestone Building Wardha Road Ramdaspeth Nagpur,Ramdaspeth,Ramdaspeth Nagpur,Chinese Continental North Indian,Indian RupeesRs
3300041,1,79.079819,21.159225,1300,0,1,0,0,3,4.2,Green,Very Good,275,Ashoka Restaurant,Nagpur,60 Sadar Bazar Main Road Sadar Nagpur,Sadar,Sadar Nagpur,North Indian Chinese Continental,Indian RupeesRs
3300958,1,79.080247,21.143272,1600,0,0,0,0,4,4.9,Dark Green,Excellent,226,Barbeque Nation,Nagpur,2Nd Floor Eternity Mall Amravati Road Sitabuldi Nagpur,Sitabuldi,Sitabuldi Nagpur,North Indian European Mediterranean,Indian RupeesRs
3300707,1,79.08040556,21.14353333,550,0,1,0,0,2,2.2,Red,Poor,147,Kfc,Nagpur,G1G2 Ground Floor Eternity Mall Variety Square Amravati Road Sitabuldi Nagpur,Sitabuldi,Sitabuldi Nagpur,American Fast Food,Indian RupeesRs
3300070,1,79.08009443,21.14014612,1000,0,0,0,0,3,4,Green,Very Good,100,Moksh The Restro Lounge,Nagpur,Panchshil Chowk Sitabuldi Nagpur,Sitabuldi,Sitabuldi Nagpur,Seafood Chinese Thai,Indian RupeesRs
3301035,1,79.06482127,21.08922374,1000,0,0,0,0,3,3.8,Yellow,Good,45,Mainland China,Nagpur,Deepika Hospitalities Private Ltd Plot 19 Wardha Road Vivekanand Nagar Nagpur,Vivekanand Nagar,Vivekanand Nagar Nagpur,Chinese,Indian RupeesRs
1600227,1,0,0,400,0,0,0,0,2,3.8,Yellow,Good,76,Divtya Budhlya Wada Restaurant,Nashik,Next To Dura Gas Pump Gangapur Rd Ganpati Nagar Anand Wali Goan Nashik,Anand Wali Goan,Anand Wali Goan Nashik,Maharashtrian,Indian RupeesRs
1600280,1,73.74210622,20.01361026,1000,0,0,0,0,4,3.6,Yellow,Good,91,Spice Route,Nashik,Gangapur Road Navasha Ganpati Sector C Near Union Bank Anand Wali Goan Nashik,Anand Wali Goan,Anand Wali Goan Nashik,North Indian Maharashtrian,Indian RupeesRs
1600169,1,73.74589243,20.01207513,600,0,0,0,0,3,3.6,Yellow,Good,125,Veg Aroma,Nashik,Opposite Durga Gas Pump Gangapur Road Anand Wali Nashik Anand Wali Goan Nashik,Anand Wali Goan,Anand Wali Goan Nashik,North Indian,Indian RupeesRs
1600109,1,73.770914,20.006756,800,0,0,0,0,3,3.5,Yellow,Good,140,Eastern Spice,Nashik,Bon Vivant Opposite Dongre Ground College Road Nashik,Bon Vivant College Road,Bon Vivant College Road Nashik,North Indian,Indian RupeesRs
1600108,1,73.770914,20.006756,400,0,0,0,0,2,3.6,Yellow,Good,86,The Bake Studio,Nashik,Bon Vivant Opposite Dongre Ground College Road Nashik,Bon Vivant College Road,Bon Vivant College Road Nashik,Cafe Desserts,Indian RupeesRs
1600258,1,73.760948,19.990707,1500,0,0,0,0,4,3.8,Yellow,Good,117,Barbeque Nation,Nashik,2Nd Floor City Centre Mall Sambaji Chowk Lawate Nagar Banyan Square Untwadi Off Parijat Nagar Parijat Nagar Nashik,City Center Parijat Nagar,City Center Parijat Nagar Nashik,North Indian European Mediterranean Asian,Indian RupeesRs
1600252,1,0,0,150,0,0,0,0,1,3.4,Orange,Average,86,Chai Tapri,Nashik,Shop 2 Chandan Apartments Model Colony College Road Nashik,College Road,College Road Nashik,Cafe,Indian RupeesRs
1600007,1,73.75582778,20.01271111,600,0,0,0,0,3,3.4,Orange,Average,162,Curry Leaves,Nashik,Jehan Circle Gangapur Road College Road Nashik,College Road,College Road Nashik,North Indian Chinese Fast Food,Indian RupeesRs
1600053,1,73.76653333,20.00551389,700,0,0,0,0,3,3.4,Orange,Average,177,Enter The Dragon,Nashik,4Th Floor Archit Arcade Above Peter England Near Big Bazar College Road Nashik,College Road,College Road Nashik,Chinese,Indian RupeesRs
1600326,1,73.756229,20.008442,600,0,0,0,0,3,3.3,Orange,Average,15,The Cafe Katta,Nashik,Muktangan Apartment Model Colony College Road Nashik,College Road,College Road Nashik,Cafe,Indian RupeesRs
1600307,1,0,0,800,0,0,0,0,3,3.4,Orange,Average,24,White X Sky Lounge,Nashik,4Th Floor B Wing Bosco Center Prasad Circle Gangapur Road College Road Nashik,College Road,College Road Nashik,North Indian,Indian RupeesRs
1600219,1,73.75463597,20.00669049,400,0,0,0,0,2,3.5,Yellow,Good,80,12212,Nashik,Shop 10 Ramrajya Building 7 Samarth Nagar Next To Bhonsala Military School College Road Nashik,College Road,College Road Nashik,Fast Food,Indian RupeesRs
1600067,1,73.76504313,20.0037341,500,0,0,0,0,3,3.7,Yellow,Good,162,Al Arabian Express,Nashik,Near Big Bazar College Road Nashik,College Road,College Road Nashik,Mughlai,Indian RupeesRs
1600039,1,0,0,500,0,0,0,0,3,3.5,Yellow,Good,166,Riverdine Restaurant  Bar,Nashik,Opposite Asaram Bapu Ashram Bridge Near Nandawan Lawns Savarkar Nagar Extension Off Gangapur Road College Road Nashik,College Road,College Road Nashik,North Indian Chinese,Indian RupeesRs
1600029,1,73.77734005,19.97720852,1100,0,0,0,0,4,3.8,Yellow,Good,164,Barbeque Ville,Nashik,Karambelkar Tower Mumbai Agra Road Cidco Near Dutta Tyres Parijat Nagar Nashik,Parijat Nagar,Parijat Nagar Nashik,North Indian,Indian RupeesRs
1600292,1,0,0,800,0,0,0,0,3,3,Orange,Average,25,Little Italy,Nashik,362 Govardhan Village Off GangapurSavargaon Road Satpur Nashik,Satpur,Satpur Nashik,Italian,Indian RupeesRs
1600298,1,0,0,1000,0,0,0,0,4,3.3,Orange,Average,33,Soma At Sula,Nashik,Survey 362 Govardhan Off GangapurGanghavare Road Satpur Nashik,Satpur,Satpur Nashik,North Indian,Indian RupeesRs
1600095,1,73.74630857,19.98975665,400,0,0,0,0,2,3.5,Yellow,Good,77,Hotel Radhakrishna,Nashik,P35 Midc Satpur Nashik Behind Iti Trimbak Road,Satpur,Satpur Nashik,Malwani North Indian Chinese Seafood,Indian RupeesRs
1600205,1,73.72076757,20.02091783,100,0,0,0,0,1,3.9,Yellow,Good,218,Sadhana Restaurant,Nashik,Hardev Bagh Near Someshwar Motiwala College Road Gangapur Road Near Satpur Nashik,Satpur,Satpur Nashik,Maharashtrian,Indian RupeesRs
1600212,1,73.776176,19.991295,900,0,0,0,0,3,3.4,Orange,Average,71,House Of Flavours,Nashik,Ssk Solitaire Ahilyabai Holkar Marg Tidke Colony Near Mumbai Naka Satpur Nashik,Ssk Solitaire Satpur,Ssk Solitaire Satpur Nashik,North Indian Chinese Continental,Indian RupeesRs
18287358,1,0,0,500,0,0,0,0,2,0,White,Not Rated,2,Food Cloud,New Delhi,Aaya Nagar New Delhi,Aaya Nagar,Aaya Nagar New Delhi,Cuisine Varies,Indian RupeesRs
18216944,1,77.19692286,28.53538174,350,0,1,0,0,1,3.2,Orange,Average,46,BurgerIn,New Delhi,84 Near Honda Showroom Adchini New Delhi,Adchini,Adchini New Delhi,Fast Food,Indian RupeesRs
313333,1,77.19747473,28.53549308,1500,1,1,0,0,3,3.4,Orange,Average,45,Days Of The Raj,New Delhi,813 1St Floor Qutub Residency Adchini New Delhi,Adchini,Adchini New Delhi,North Indian Seafood Continental,Indian RupeesRs
18384127,1,77.1980333,28.5375472,500,0,0,0,0,2,2.6,Orange,Average,11,Dilli Ka Dhaba,New Delhi,66 A Ground Floor Sri Aurobindo Marg Adchini New Delhi,Adchini,Adchini New Delhi,South Indian North Indian,Indian RupeesRs
582,1,77.1969242,28.5355234,500,0,1,0,0,2,3.4,Orange,Average,238,Govardhan,New Delhi,84 Adjacent Hero Motor Bike Showroom Main Mehrauli Road Adchini New Delhi,Adchini,Adchini New Delhi,South Indian North Indian Chinese,Indian RupeesRs
18414465,1,77.1981225,28.5381335,400,0,0,0,0,1,3.1,Orange,Average,8,Mezbaan Grills,New Delhi,A 96 Shri Aurbindo Marg Adchini New Delhi,Adchini,Adchini New Delhi,Mughlai,Indian RupeesRs
304243,1,77.19815936,28.53744768,400,0,1,0,0,1,2.7,Orange,Average,64,Say Cheese,New Delhi,883 Adchini New Delhi,Adchini,Adchini New Delhi,Fast Food,Indian RupeesRs
3554,1,77.19795015,28.53747419,450,0,1,0,0,1,2.6,Orange,Average,113,Southy,New Delhi,884 Adchini New Delhi,Adchini,Adchini New Delhi,South Indian,Indian RupeesRs
18369872,1,77.19804244,28.53839431,300,0,1,0,0,1,3.7,Yellow,Good,66,Monosoz,New Delhi,Sri Aurobindo Marg Adchini New Delhi,Adchini,Adchini New Delhi,Pizza,Indian RupeesRs
948,1,77.1988082,28.5386662,1500,1,1,0,0,3,3.5,Yellow,Good,141,Waves,New Delhi,A4 Sarvodaya Enclave Adchini New Delhi,Adchini,Adchini New Delhi,North Indian Chinese,Indian RupeesRs
2853,1,77.19696745,28.53576259,500,0,0,0,0,2,2.2,Red,Poor,77,Delhi Darbar,New Delhi,84 Main Road Adchini New Delhi,Adchini,Adchini New Delhi,Chinese North Indian,Indian RupeesRs
18433900,1,77.19679244,28.53565508,1600,1,0,0,0,3,4,Green,Very Good,40,Chateau,New Delhi,84 Aurobindo Marg Adchini New Delhi,Adchini,Adchini New Delhi,Mediterranean Italian,Indian RupeesRs
18425159,1,77.199152,28.538438,1200,1,0,0,0,3,4.2,Green,Very Good,46,Nariyal Cafe,New Delhi,A4 3Rd Foor Adchini New Delhi,Adchini,Adchini New Delhi,Continental Seafood Goan Andhra Kerala Thai,Indian RupeesRs
310958,1,77.19815668,28.53789627,1500,1,1,0,0,3,4.2,Green,Very Good,665,RustomS Parsi Bhonu,New Delhi,94AB Adchini New Delhi,Adchini,Adchini New Delhi,Parsi,Indian RupeesRs
18334443,1,77.3006287,28.6557549,600,0,0,0,0,2,3.2,Orange,Average,31,Barshala,New Delhi,Aditya Mall Next To Cross River Mall Cbd Karkardooma New Delhi,Aditya Mega Mall Karkardooma,Aditya Mega Mall Karkardooma New Delhi,Finger Food,Indian RupeesRs
18255141,1,77.3011977,28.6560516,800,1,1,0,0,2,3.4,Orange,Average,32,ChawlaS,New Delhi,Shop Sg 40 Aditya Mega Mall Karkardooma New Delhi,Aditya Mega Mall Karkardooma,Aditya Mega Mall Karkardooma New Delhi,North Indian Mughlai,Indian RupeesRs
197,1,77.3016337,28.6564531,700,0,0,0,0,2,2.8,Orange,Average,83,DominoS Pizza,New Delhi,151616A Plot 9D Aditya Mega Mall Karkardooma New Delhi,Aditya Mega Mall Karkardooma,Aditya Mega Mall Karkardooma New Delhi,Pizza Fast Food,Indian RupeesRs
308235,1,77.3016026,28.6562624,1000,1,1,0,0,3,3.7,Yellow,Good,288,Sultanat,New Delhi,31Bc Ground Floor Aditya Mega Mall Karkardooma New Delhi,Aditya Mega Mall Karkardooma,Aditya Mega Mall Karkardooma New Delhi,North Indian Chinese Continental,Indian RupeesRs
18258757,1,77.087897,28.554463,550,0,0,0,0,2,3.2,Orange,Average,33,Bella Italia,New Delhi,Ground Floor Mlcp Igi Terminal 3 Aerocity New Delhi,Aerocity,Aerocity New Delhi,Fast Food Italian Pizza,Indian RupeesRs
307383,1,77.120642,28.55169,900,1,0,0,0,2,3.2,Orange,Average,26,Clever Fox Cafe,New Delhi,Red Fox Hotel Asset 6 Aerocity Hospitality District Near Aerocity New Delhi,Aerocity,Aerocity New Delhi,North Indian Continental Chinese,Indian RupeesRs
18386746,1,77.087897,28.554463,600,0,0,0,0,2,0,White,Not Rated,2,365 Naturals,New Delhi,Multilevel Car Parking Terminal 3 Aerocity New Delhi,Aerocity,Aerocity New Delhi,Continental North Indian Fast Food Street Food South Indian,Indian RupeesRs
18337885,1,77.087897,28.554463,800,0,0,0,0,2,0,White,Not Rated,0,Tpot,New Delhi,Basement Mlcp Parking Terminal 3 Aerocity New Delhi,Aerocity,Aerocity New Delhi,Cafe,Indian RupeesRs
310491,1,77.1346226,28.6901424,1000,1,1,0,0,3,2.6,Orange,Average,49,4 On 44 Restaurant  Bar,New Delhi,112 Aggarwal City Mall Road 44 Near M2K Multiplex Pitampura New Delhi,Aggarwal City Mall Pitampura,Aggarwal City Mall Pitampura New Delhi,North Indian Chinese,Indian RupeesRs
18337789,1,77.1345554,28.6900143,200,0,0,0,0,1,3.3,Orange,Average,13,Rambhog,New Delhi,Shop 31 Aggarwal City Mall Near Chunmun Store Rani Bagh Pitampura New Delhi,Aggarwal City Mall Pitampura,Aggarwal City Mall Pitampura New Delhi,Street Food Mithai,Indian RupeesRs
18222573,1,77.13477239,28.68990208,1500,1,1,0,0,3,3.2,Orange,Average,64,Selfie Lounge Restro  Bar,New Delhi,214215 2Nd Floor Aggarwal City Mall Pitampura New Delhi,Aggarwal City Mall Pitampura,Aggarwal City Mall Pitampura New Delhi,North Indian Chinese,Indian RupeesRs
3370,1,77.1177269,28.7003322,400,0,0,0,0,1,3.4,Orange,Average,167,Btw,New Delhi,G71  G87 Aggarwal City Plaza Mangalam Palace Rohini New Delhi,Aggarwal City Plaza Rohini,Aggarwal City Plaza Rohini New Delhi,Street Food South Indian Mithai,Indian RupeesRs
307439,1,77.1176394,28.7006401,900,1,1,0,0,2,3.3,Orange,Average,99,Chilli Pepper,New Delhi,G8990 Near M2K Cinemas Aggarwal City Plaza Rohini New Delhi,Aggarwal City Plaza Rohini,Aggarwal City Plaza Rohini New Delhi,North Indian Chinese,Indian RupeesRs
1078,1,77.1172629,28.7006935,1000,0,1,0,0,3,2.6,Orange,Average,125,Pizza Hut,New Delhi,17 Mangalam Place Aggarwal City Plaza Rohini New Delhi,Aggarwal City Plaza Rohini,Aggarwal City Plaza Rohini New Delhi,Italian Pizza Fast Food,Indian RupeesRs
9340,1,77.1175742,28.7004868,300,0,0,0,0,1,3.7,Yellow,Good,124,Puri Bakers,New Delhi,G97 Aggarwal City Plaza Manglam Place Rohini New Delhi,Aggarwal City Plaza Rohini,Aggarwal City Plaza Rohini New Delhi,Bakery Fast Food,Indian RupeesRs
306761,1,77.1176368,28.7004261,500,0,1,0,0,2,2.2,Red,Poor,79,Jaiveer Naan  Chaap,New Delhi,Shop 95 Aggarwal City Plaza Near M2K Rohini New Delhi,Aggarwal City Plaza Rohini,Aggarwal City Plaza Rohini New Delhi,North Indian Fast Food,Indian RupeesRs
7580,1,77.2542078,28.52497428,400,0,0,0,0,1,2.9,Orange,Average,8,AggarwalS Sweets Paradise,New Delhi,G3 H1 Alaknanda Shopping Complex Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Mithai North Indian South Indian Street Food,Indian RupeesRs
7584,1,77.2542551,28.5253209,200,0,0,0,0,1,3.3,Orange,Average,20,Bikaner Sweets,New Delhi,A1G3 Pushpa Bhawan Alaknanda Market Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Mithai Street Food,Indian RupeesRs
7582,1,77.25014627,28.52813297,450,0,0,0,0,1,3.2,Orange,Average,23,Cafe Coffee Day,New Delhi,Nilgiri Market Opposite Nilgiri Appartments Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Cafe,Indian RupeesRs
18351495,1,0,0,400,0,0,0,0,1,3.4,Orange,Average,19,Cakeophony By Sonali,New Delhi,Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Bakery,Indian RupeesRs
7594,1,77.2540557,28.5255719,400,0,0,0,0,1,3,Orange,Average,7,Chandra Sweets,New Delhi,A8 Alaknanda Shopping Complex Near Tara Apartment Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Mithai North Indian South Indian Street Food,Indian RupeesRs
7583,1,77.25411225,28.52569245,150,0,0,0,0,1,2.7,Orange,Average,11,Chhotu Mashhoor Kathi Roll,New Delhi,Near Mother Dairy Alaknanda Market Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Fast Food,Indian RupeesRs
7610,1,77.24689879,28.52810941,350,0,0,0,0,1,3.2,Orange,Average,35,Green Chick Chop,New Delhi,10  11 Narmada Market Opposite Don Bosco School Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Raw Meats North Indian Fast Food,Indian RupeesRs
18412603,1,77.2545694,28.5256646,600,0,1,0,0,2,3,Orange,Average,11,Lazeez Restaurant,New Delhi,J 15 Alaknanda Shopping Complex Mini Market Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Chinese North Indian Italian Mughlai,Indian RupeesRs
7639,1,77.2532459,28.52560319,300,0,1,0,0,1,2.5,Orange,Average,32,Madhuvan Chinese Fast Food,New Delhi,Alaknanda Shopping Complex Near Gangotri Complex Part B Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Chinese,Indian RupeesRs
18441545,1,77.249793,28.525675,800,0,1,0,0,2,3.2,Orange,Average,10,Mr Wong,New Delhi,Shop 4 Nilgiri Shopping Complex Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Chinese Thai,Indian RupeesRs
9971,1,77.253851,28.5253274,600,0,0,0,0,2,3.2,Orange,Average,23,Mughlai Shahi Rasoi,New Delhi,B13 Dda Shopping Complex Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,North Indian Mughlai,Indian RupeesRs
18451572,1,77.24780235,28.52774267,400,0,0,0,0,1,3.1,Orange,Average,7,Mumbai Central Street Food,New Delhi,Shop 6 Narmada Market Opposite Don Bosco School Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Street Food Fast Food Beverages,Indian RupeesRs
7593,1,77.2540306,28.5257928,450,0,0,0,0,1,2.9,Orange,Average,42,NehaS Treat,New Delhi,Alaknanda Shopping Complex Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Chinese,Indian RupeesRs
301440,1,77.25402072,28.52553898,200,0,0,0,0,1,3.2,Orange,Average,21,New Bakers Shoppee,New Delhi,A12 Alaknanda Shopping Complex Opposite Icici Bank Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Bakery Fast Food,Indian RupeesRs
7585,1,77.25401971,28.52572397,150,0,0,0,0,1,3.3,Orange,Average,16,Pant Ice Cream Parlour,New Delhi,A17 Alaknanda Market Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Desserts Ice Cream,Indian RupeesRs
306531,1,77.25118,28.52757,500,0,1,1,0,2,2.5,Orange,Average,37,Pm 2 Am Food Bank,New Delhi,1St Floor Alaknanda Market Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,North Indian,Indian RupeesRs
18354658,1,77.2542022,28.533376,250,0,0,0,0,1,2.9,Orange,Average,4,Punjabi Chaap Corner,New Delhi,Shop 6 Gf Plot 2 Nri Colony Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,North Indian,Indian RupeesRs
18337782,1,77.2540755,28.5258419,500,0,1,0,0,2,2.8,Orange,Average,7,Sartaj Food Corner,New Delhi,J 321 Dda Flats Opposite Alaknanda Market Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,North Indian South Indian Chinese,Indian RupeesRs
18258759,1,77.252479,28.523785,450,0,0,0,0,1,3.4,Orange,Average,22,The Sugar Therapy,New Delhi,63C Pocket F Gangotri Apartments Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Bakery Desserts,Indian RupeesRs
18057805,1,77.25034475,28.53141028,600,0,1,0,0,2,3.9,Yellow,Good,97,Biryani Binge,New Delhi,Mandakini Enclave Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,North Indian Biryani,Indian RupeesRs
3428,1,77.25312788,28.53267894,800,0,0,0,0,2,3.9,Yellow,Good,452,City Of Joy,New Delhi,2 1St Floor Aravali Shopping Complex Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Bengali,Indian RupeesRs
18425771,1,77.2468466,28.5278902,250,0,0,0,0,1,3.6,Yellow,Good,14,Letz Roll,New Delhi,Narmada Shopping Complex Opposite Don Bosco School Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Ice Cream Desserts,Indian RupeesRs
18304836,1,77.25,28.53,650,0,1,0,0,2,3.6,Yellow,Good,82,Nukkad,New Delhi,Shop 14 Nilgiri Apartments Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Chinese Mughlai North Indian,Indian RupeesRs
18311951,1,77.253694,28.52542,300,0,0,0,0,1,0,White,Not Rated,2,Instafreeze,New Delhi,B17 Alaknanda Shopping Complex Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Ice Cream,Indian RupeesRs
18401128,1,77.25,28.52,400,0,0,0,0,1,0,White,Not Rated,0,Aahar Meat And Chicken Shop,New Delhi,F6 Pushpa Bhawan Alaknanda Shopping Complex Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Raw Meats Fast Food,Indian RupeesRs
18354667,1,77.25012012,28.5299095,350,0,0,0,0,1,0,White,Not Rated,0,Food Cafe,New Delhi,1B Mandakini Enclave Near Gate 6 Opposite Kalka Public School Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,South Indian North Indian Chinese,Indian RupeesRs
18431379,1,77.25394236,28.5335614,500,0,0,0,0,2,0,White,Not Rated,1,Lazeez Restaurant,New Delhi,15 Opposite Union Bank Of India Main Road Greater Kailash 4 Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Chinese North Indian Mughlai Pizza,Indian RupeesRs
18311953,1,77.2546954,28.525267,500,0,1,0,0,2,0,White,Not Rated,2,Lemon Chick,New Delhi,7  11 G1 Raj Tower 1 Alaknanda Shopping Complex Near Post Office Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,North Indian,Indian RupeesRs
18361522,1,0,0,400,0,0,0,0,1,0,White,Not Rated,0,Punjabi Chaap Corner,New Delhi,Shop 6 Ground Floor Plot 2 Nri Colony Greater Kailash 4 Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Fast Food North Indian,Indian RupeesRs
18425780,1,77.2550814,28.5254928,600,0,0,0,0,2,0,White,Not Rated,1,Purani Dilli Foods,New Delhi,J16 Mini Market Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,Mughlai,Indian RupeesRs
18489513,1,77.248174,28.526931,400,0,0,0,0,1,0,White,Not Rated,0,Tandoori Kebab,New Delhi,356 Narmada Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,North Indian,Indian RupeesRs
306795,1,77.2543449,28.5255985,800,0,1,0,0,2,2.4,Red,Poor,31,Shree Rathnam,New Delhi,D1 First Floor Abhishek Tower Alaknanda New Delhi,Alaknanda,Alaknanda New Delhi,South Indian North Indian Chinese,Indian RupeesRs
7249,1,77.1549849,28.541562,600,0,1,0,0,2,2.5,Orange,Average,100,Alaturka,New Delhi,Food Court 3Rd Floor Ambience Mall Vasant Kunj New Delhi,Ambience Mall Vasant Kunj,Ambience Mall Vasant Kunj New Delhi,Turkish,Indian RupeesRs
7246,1,77.1549896,28.5414797,800,0,1,0,0,2,3.1,Orange,Average,230,Amici Gourmet Pizza,New Delhi,Food Court 3Rd Floor Ambience Mall Vasant Kunj New Delhi,Ambience Mall Vasant Kunj,Ambience Mall Vasant Kunj New Delhi,Pizza Italian,Indian RupeesRs
310723,1,77.1551985,28.5417053,500,0,1,0,0,2,3.2,Orange,Average,458,Burger King,New Delhi,3Rd Floor Ambience Mall Vasant Kunj New Delhi,Ambience Mall Vasant Kunj,Ambience Mall Vasant Kunj New Delhi,Burger Fast Food,Indian RupeesRs
7253,1,77.155068,28.5411683,700,0,0,0,0,2,2.6,Orange,Average,176,Kylin Express,New Delhi,5 Food Court 3Rd Floor Ambience Mall Vasant Kunj New Delhi,Ambience Mall Vasant Kunj,Ambience Mall Vasant Kunj New Delhi,Asian Chinese,Indian RupeesRs
18180041,1,77.15575699,28.54155381,800,1,1,0,0,2,3.5,Yellow,Good,232,Big Fat Sandwich,New Delhi,Over Bridge Ambience Mall Vasant Kunj New Delhi,Ambience Mall Vasant Kunj,Ambience Mall Vasant Kunj New Delhi,American,Indian RupeesRs
18434414,1,77.15530144,28.5414127,2200,1,0,0,0,4,3.6,Yellow,Good,27,Fashion Tv Cafe,New Delhi,T319 Level 3 Ambience Mall Vasant Kunj New Delhi,Ambience Mall Vasant Kunj,Ambience Mall Vasant Kunj New Delhi,Continental Chinese North Indian,Indian RupeesRs
4905,1,77.154938,28.5414475,2200,1,0,0,0,4,3.6,Yellow,Good,210,Kylin Skybar,New Delhi,T302 3Rd Floor Ambience Mall Vasant Kunj New Delhi,Ambience Mall Vasant Kunj,Ambience Mall Vasant Kunj New Delhi,Chinese Japanese Thai Malaysian Vietnamese Asian,Indian RupeesRs
18421232,1,77.1552225,28.5410525,500,0,0,0,0,2,3.9,Yellow,Good,44,Lemon Drops,New Delhi,T 314 15 Food Court 3Rd Floor Ambience Mall Vasant Kunj New Delhi,Ambience Mall Vasant Kunj,Ambience Mall Vasant Kunj New Delhi,North Indian South Indian,Indian RupeesRs
